id,engine,asset,timeframe,signal,entry,sl,tp,confidence,reason,ts,rsi,vol_change,dist_ema,result
40,nexus_core,SOL/USDT,4h,SHORT,127.31,130.2982142857143,121.33357142857142,70.0,RSI Extreme,2026-01-28T07:21:19.772533,,,,
39,nexus_core,SOL/USDT,1h,SHORT,127.28000000000002,128.59607142857143,124.64785714285718,70.0,RSI Extreme,2026-01-28T07:21:06.222752,,,,
38,nexus_core,ETH/USDT,4h,SHORT,3007.6299999999997,3083.633571428571,2855.622857142857,70.0,RSI Extreme,2026-01-28T07:20:38.617545,,,,
37,nexus_core,ETH/USDT,1h,SHORT,3007.81,3042.0778571428573,2939.2742857142853,70.0,RSI Extreme,2026-01-28T07:20:24.669012,,,,
36,nexus_core,BTC/USDT,4h,SHORT,89236.85666666667,90730.05023809524,86250.46952380954,70.0,RSI Extreme,2026-01-28T07:19:56.362992,,,,
35,nexus_core,BTC/USDT,1h,SHORT,89233.21999999999,89910.59428571427,87878.47142857143,70.0,RSI Extreme,2026-01-28T07:19:42.808802,,,,
34,ai,XRP/USDT,1h,SHORT,1.9229,1.9613580000000002,1.845984,4.62,DEEP NETWORK,2026-01-28T06:26:55.830840,,,,
33,ai,BNB/USDT,1h,SHORT,900.5,918.51,864.48,10.96,DEEP NETWORK,2026-01-28T06:26:55.237093,,,,
32,ai,SOL/USDT,1h,SHORT,127.19,129.7338,122.10239999999999,17.27,DEEP NETWORK,2026-01-28T06:26:54.773530,,,,
31,ai,ETH/USDT,1h,SHORT,3013.19,3073.4538000000002,2892.6624,8.84,DEEP NETWORK,2026-01-28T06:26:54.092465,,,,
30,ai,BTC/USDT,1h,SHORT,89256.95,91042.08899999999,85686.67199999999,39.09,DEEP NETWORK,2026-01-28T06:26:53.483249,,,,
29,nexus_core,XRP/USDT,4h,SHORT,1.923,1.9677857142857142,1.8334285714285716,70.0,RSI Extreme,2026-01-28T06:26:46.557346,,,,
28,nexus_core,XRP/USDT,15m,SHORT,1.9223,1.9300892857142857,1.9067214285714282,70.0,RSI Extreme,2026-01-28T06:26:17.282796,,,,
27,nexus_core,BNB/USDT,4h,SHORT,900.5366666666667,913.4688095238096,874.6723809523811,70.0,RSI Extreme,2026-01-28T06:26:03.959265,,,,
26,nexus_core,SOL/USDT,4h,SHORT,127.14333333333333,130.09547619047618,121.23904761904764,70.0,RSI Extreme,2026-01-28T06:25:21.218493,,,,
25,nexus_core,ETH/USDT,4h,SHORT,3011.8799999999997,3087.583214285714,2860.473571428571,70.0,RSI Extreme,2026-01-28T06:24:39.977084,,,,
24,nexus_core,BTC/USDT,4h,SHORT,89255.79666666668,90736.75166666668,86293.88666666667,70.0,RSI Extreme,2026-01-28T06:23:59.244328,,,,
23,ai,XRP/USDT,1h,LONG,1.9014,1.863372,1.977456,56.42,DEEP NETWORK,2026-01-28T05:25:41.288030,,,,
22,ai,BNB/USDT,1h,LONG,898.66,880.6868,934.6064,50.31,DEEP NETWORK,2026-01-28T05:25:40.819769,,,,
21,ai,SOL/USDT,1h,LONG,126.59,124.0582,131.6536,60.58,DEEP NETWORK,2026-01-28T05:25:40.298467,,,,
20,ai,ETH/USDT,1h,SHORT,2999.96,3059.9592000000002,2879.9616,40.0,DEEP NETWORK,2026-01-28T05:25:39.532712,,,,
19,ai,BTC/USDT,1h,LONG,88905.4,87127.29199999999,92461.616,61.71,DEEP NETWORK,2026-01-28T05:25:38.708278,,,,
18,nexus_core,BNB/USDT,4h,SHORT,898.6166666666667,911.2530952380952,873.3438095238097,70.0,RSI Extreme,2026-01-28T05:24:49.384680,,,,
17,nexus_core,SOL/USDT,4h,SHORT,126.61,129.54357142857143,120.74285714285715,70.0,RSI Extreme,2026-01-28T05:24:04.247475,,,,
16,nexus_core,ETH/USDT,4h,SHORT,2999.4566666666665,3074.4459523809523,2849.4780952380947,70.0,RSI Extreme,2026-01-28T05:23:21.656462,,,,
15,nexus_core,ETH/USDT,15m,LONG,2998.2566666666667,2987.080595238095,3020.6088095238097,70.0,RSI Extreme,2026-01-28T05:22:54.490775,,,,
14,nexus_core,BTC/USDT,4h,SHORT,88883.02333333333,90350.94476190476,85947.18047619048,70.0,RSI Extreme,2026-01-28T05:22:37.989190,,,,
13,nexus_core,BTC/USDT,15m,LONG,88886.34333333334,88649.35404761904,89360.32190476194,70.0,RSI Extreme,2026-01-28T05:22:08.918818,,,,
12,ai,XRP/USDT,1h,SHORT,1.9036,1.941672,1.827456,32.75,DEEP NETWORK,2026-01-28T04:41:12.449234,,,,
11,ai,BNB/USDT,1h,LONG,898.76,880.7848,934.7104,53.99,DEEP NETWORK,2026-01-28T04:41:11.780065,,,,
10,ai,SOL/USDT,1h,LONG,126.95,124.411,132.02800000000002,70.71,DEEP NETWORK,2026-01-28T04:41:11.415655,,,,
9,ai,ETH/USDT,1h,SHORT,3002.44,3062.4888,2882.3424,41.64,DEEP NETWORK,2026-01-28T04:41:11.013931,,,,
8,ai,BTC/USDT,1h,SHORT,89093.45,90875.319,85529.712,38.76,DEEP NETWORK,2026-01-28T04:41:10.172102,,,,
7,nexus_core,BNB/USDT,4h,SHORT,898.7166666666667,911.2620238095238,873.6259523809524,70.0,RSI Extreme,2026-01-28T04:40:20.151598,,,,
6,nexus_core,SOL/USDT,4h,SHORT,126.90333333333335,129.83690476190478,121.0361904761905,70.0,RSI Extreme,2026-01-28T04:39:38.995675,,,,
5,nexus_core,ETH/USDT,4h,SHORT,2999.596666666667,3074.3613095238097,2850.067380952381,70.0,RSI Extreme,2026-01-28T04:38:58.537520,,,,
4,nexus_core,BTC/USDT,4h,SHORT,89015.79666666668,90483.7180952381,86079.95380952382,70.0,RSI Extreme,2026-01-28T04:38:16.344357,,,,
3,ai,SOL/USDT,1h,SHORT,127.01,129.50428571428571,123.26857142857145,35.23,DEEP NETWORK,2026-01-28T03:39:05.190877,,,,
2,ai,ETH/USDT,1h,LONG,3003.5,2936.3714285714286,3104.192857142857,53.15,DEEP NETWORK,2026-01-28T03:39:04.692560,,,,
1,ai,BTC/USDT,1h,SHORT,89095.86,90364.31428571428,87193.17857142858,44.27,DEEP NETWORK,2026-01-28T03:39:04.183176,,,,
